m1 m2 chi_1 chi_2 distance inclination ra dec psi phi_c tc
7.202306060039818192e+01 6.092748548029588562e+01 5.930204560833803873e-01 3.237615979411260780e-01 1.944607224012823110e+02 1.602568186709752096e+00 4.416225425471608901e+00 -9.159898424094988778e-01 2.174735509928304111e+00 1.355821779411456873e+00 3.982308043779100526e+00
6.947512266582995721e+01 6.326790653754284932e+01 5.973059229389433566e-01 3.178761892200328010e-01 2.627834440557645621e+02 1.602208555311065430e+00 5.028589732104427945e+00 -9.819934507689946912e-01 1.533917650268350030e+00 1.393108181311578431e+00 3.986707667995055271e+00
7.122950266360820137e+01 6.164169496651692270e+01 5.557880070164292752e-01 3.341493451795642944e-01 2.672912060330456825e+02 1.628497947264691659e+00 5.364092521091623489e+00 -9.384945472464567562e-01 1.203823429478542373e+00 1.354724152975719464e+00 3.989985967938729505e+00
7.044207989981441642e+01 6.257523090343258332e+01 6.779186603281365242e-01 2.945447438626826453e-01 2.916849396060015351e+02 1.657769048925868516e+00 4.718865537312017189e+00 -1.010953120910196512e+00 1.760054545050963482e+00 1.275495048104848150e+00 3.984529373353030923e+00
7.064831459172087591e+01 6.251673045928461647e+01 6.944154743317854095e-01 2.779930889199718758e-01 3.082180413494893969e+02 1.571178788221586187e+00 4.703303800242760069e+00 -9.601917262629720007e-01 1.795873173002053846e+00 1.153807771216623701e+00 3.984173455054237145e+00
7.012437713800521522e+01 6.283630751621269184e+01 5.858345991854189139e-01 2.848154860151350665e-01 2.312466362729560672e+02 1.636798137680268272e+00 5.434037129708150893e+00 -9.568366277594134717e-01 1.138686775072668134e+00 1.248561967999118449e+00 3.990663040923675187e+00
6.933615110141879256e+01 6.356315215456580603e+01 5.599442370765038701e-01 3.026604716389752481e-01 2.621201052633637687e+02 1.622927060805081423e+00 5.113471343157205418e+00 -9.714290178716561419e-01 1.460273153551959968e+00 1.309552277189104164e+00 3.987520219728507342e+00
7.205625018795082326e+01 6.051889668420007951e+01 5.667192713585054165e-01 2.669120743964555342e-01 3.250844708868211228e+02 1.677461454252657358e+00 4.580082895820267730e+00 -9.623473334155635550e-01 1.883793754669340181e+00 1.567369986368211565e+00 3.983436595063840180e+00
6.915676120273722915e+01 6.383305465807676882e+01 6.908847596142212444e-01 3.356499305152155221e-01 1.978453672049465695e+02 1.573188557805163867e+00 4.412245989404445012e+00 -9.025535141351979096e-01 2.191546980652258725e+00 1.216536929320300109e+00 3.982245206005449845e+00
7.102782770243456412e+01 6.201375777196614791e+01 6.013573015062605442e-01 3.161760980771088914e-01 2.402462030402035964e+02 1.638808538124314262e+00 4.941207052345705009e+00 -9.955217376281225716e-01 1.636844001155539852e+00 1.246257072206775396e+00 3.986038877757035692e+00
7.002665592505714187e+01 6.266754814035837029e+01 5.079564073979764283e-01 3.401302184269509588e-01 2.502707127105108214e+02 1.634587967456688551e+00 4.652290706839584011e+00 -1.057134397885860722e+00 1.870845713453759052e+00 1.421271379712095495e+00 3.984431817617354987e+00
6.901661462609801845e+01 6.393700759034357617e+01 6.433420755506193967e-01 3.592521112892074209e-01 2.480607671896403019e+02 1.606688663952166030e+00 4.873069574699294471e+00 -9.721398002899859225e-01 1.719668084886872172e+00 1.303599216557818741e+00 3.985351815561592126e+00
7.283298380185856047e+01 6.001239199143829950e+01 4.497651351656736796e-01 4.136624742460660031e-01 2.593030784548149086e+02 1.649222675834477903e+00 4.473669315940278501e+00 -9.610368332191524532e-01 2.075468566628047462e+00 1.403527027781110270e+00 3.982821346659093376e+00
6.953407702356042819e+01 6.351554016952709247e+01 6.762667361707730418e-01 2.627832838507462299e-01 2.411821494600686151e+02 1.583660321883311628e+00 5.031259807335918488e+00 -9.764907961557689475e-01 1.531202176261770243e+00 1.165353751184305064e+00 3.986753579777241541e+00
7.069161299750848571e+01 6.241061697668145314e+01 6.613904712527881591e-01 2.889228733465714627e-01 2.734530550863208873e+02 1.653499151439514092e+00 5.228904316059738377e+00 -9.758690188568093227e-01 1.284744946821003486e+00 1.229913345486298493e+00 3.988608318953336784e+00
7.143698680520832056e+01 6.126140261283342880e+01 6.233959570492209057e-01 3.078468760609155974e-01 2.757096256925020157e+02 1.618575839739694322e+00 5.066221338985352318e+00 -9.865346473328151511e-01 1.479635617136527692e+00 1.511972059781023336e+00 3.987040080667582753e+00
6.995017241351742143e+01 6.301983552884497186e+01 7.098400525496043612e-01 2.659231663730707296e-01 2.755161640883868586e+02 1.605291817386350850e+00 5.142407701703809231e+00 -9.998698260600795695e-01 1.405092096413081748e+00 1.261878492189617562e+00 3.987728383800347665e+00
7.108026969132959039e+01 6.192453338932940454e+01 7.024843084200287358e-01 2.196673778915755881e-01 2.794572085023128238e+02 1.607363147900753741e+00 4.476362131000223954e+00 -9.275710328542901006e-01 2.018723736288837944e+00 1.272991774466937231e+00 3.982698465757201767e+00
7.155328609118970462e+01 6.126116154245898571e+01 6.190450830008640271e-01 2.918098621723503872e-01 2.494132854738045921e+02 1.641613933676391301e+00 4.489046399042812219e+00 -9.151131434525017205e-01 2.053923437099065552e+00 1.489183686493215752e+00 3.982613962824684606e+00
7.037126032169875600e+01 6.266828317130273263e+01 6.723807236245539221e-01 2.933096711409178825e-01 2.686695506167227450e+02 1.591993836871762769e+00 5.040345269296880204e+00 -9.788332612249516229e-01 1.496227977322117209e+00 1.197959572904475856e+00 3.986819467248925442e+00
6.958397339776809076e+01 6.341903848223707740e+01 6.837776973600849795e-01 3.560515367251293473e-01 2.079151538500390188e+02 1.664276072340068025e+00 4.339580824000136339e+00 -9.213058555493585100e-01 2.217455797812612150e+00 1.393800438947602416e+00 3.981943446767021388e+00
7.103379665023008727e+01 6.154531245948743390e+01 5.518843572097335004e-01 3.671497561971940882e-01 2.002312020964750161e+02 1.635696821784979438e+00 4.257825645502817835e+00 -8.783724132310387622e-01 2.304814227437819607e+00 1.650549402218283834e+00 3.981371039120827238e+00
7.116730007089827836e+01 6.175672262151294234e+01 5.782845700920444809e-01 3.737220642805182957e-01 2.428903804714334171e+02 1.662345577724633872e+00 5.402391595688910364e+00 -9.468261774956193699e-01 1.191883971720608226e+00 1.268664654085186694e+00 3.990409871973081390e+00
7.239828023745684504e+01 6.049910376187234817e+01 4.995076547167897063e-01 3.371442158095565578e-01 2.950858193252934143e+02 1.648712887587584941e+00 4.749341001161027087e+00 -9.750667270672397358e-01 1.782423921603456529e+00 1.372018743219428405e+00 3.984525975490979199e+00
7.094283639850952738e+01 6.204229354068431235e+01 6.719098835632736355e-01 2.689992190238387759e-01 2.629142461703214622e+02 1.617186963694803747e+00 4.951676371838684254e+00 -9.904498612637121502e-01 1.608117148689185871e+00 1.335199981850307971e+00 3.986078838732610929e+00
7.070913633262424014e+01 6.239835920524853918e+01 7.327265511816551946e-01 2.828750033390129981e-01 2.795631198449021326e+02 1.634069916076301032e+00 4.568534666394890031e+00 -9.769043306937313931e-01 1.921776606992211089e+00 1.223297895416219472e+00 3.983460859863805492e+00
7.020187306949496531e+01 6.281739704177329031e+01 6.856095339921601806e-01 2.679314835157103891e-01 2.663924437656997384e+02 1.619438001377945247e+00 5.237072103216850572e+00 -9.745616198326754187e-01 1.297264548342138113e+00 1.288653695644457642e+00 3.988688951292321594e+00
6.942455852247127268e+01 6.340753172337497290e+01 6.433814619892426201e-01 3.028414795945953419e-01 2.634112176112628276e+02 1.588600172723067860e+00 5.415883250185641096e+00 -9.263648726068953732e-01 1.130253524968909407e+00 1.339846141450955486e+00 3.990689830306694219e+00
7.083774774582676059e+01 6.212383130185158109e+01 5.997112967831974562e-01 3.102422013936003697e-01 2.260696849197291272e+02 1.607576199721090005e+00 5.011293579766886275e+00 -9.950871932194773617e-01 1.575749791174145154e+00 1.307911990715735939e+00 3.986660850385601584e+00
7.340682536825258353e+01 5.943006018700670268e+01 5.219652567506585239e-01 4.301216735719468054e-01 4.070986769301879917e+02 1.785496835380739444e+00 4.822688246299565051e+00 -9.978165961327050137e-01 1.661817496557107754e+00 1.472505614740864832e+00 3.985149347091651695e+00
6.992804835039240174e+01 6.317356856089280370e+01 5.972164326275175572e-01 3.439743627362332190e-01 2.260828408518559627e+02 1.617069908104993736e+00 5.466937648163040286e+00 -9.012116600070742001e-01 1.176317163971329238e+00 1.150206555142055720e+00 3.991269172091338024e+00
7.151879699577867200e+01 6.112028661895842419e+01 5.857788031526350858e-01 3.239441671764369812e-01 2.253121326159003104e+02 1.732297743770381260e+00 5.335864391963188069e+00 -1.057834210597996094e+00 1.256287420809237609e+00 1.580746741306519709e+00 3.989533294557510601e+00
7.165623832535905535e+01 6.155756789776673088e+01 6.554464218072970638e-01 2.857217449137080534e-01 2.950496257129074138e+02 1.577207576251618226e+00 5.101407305217882993e+00 -9.830505748475778516e-01 1.430944897223714873e+00 1.072845134740290307e+00 3.987386653270379444e+00
7.414372931765467456e+01 5.885034450012319240e+01 5.125028825846051905e-01 3.395676963742439991e-01 2.617617473781434683e+02 1.672268462127298294e+00 5.303810804614521146e+00 -9.777038323433515643e-01 1.251732586432872552e+00 1.319190733872817267e+00 3.989294053921150329e+00
6.960764306725117478e+01 6.328217839668464961e+01 6.527523417842572284e-01 2.974177452368091390e-01 2.448073719801641630e+02 1.621221004628969009e+00 4.984974975059993874e+00 -1.020954784347499533e+00 1.575748014636070282e+00 1.388306382360253943e+00 3.986432354356722829e+00
6.997057483120485699e+01 6.288744961416900026e+01 6.831474684909215611e-01 2.552307854746693749e-01 2.571025655834357622e+02 1.534520767358165338e+00 5.272575060334014019e+00 -9.583293384866471420e-01 1.296724088360740268e+00 1.317289559609528204e+00 3.989055954882565924e+00
7.451720320493205918e+01 5.833213026778010146e+01 4.389412232827086813e-01 3.879108430597561497e-01 2.348193036026407299e+02 1.636870147265319542e+00 4.499939647380470475e+00 -9.213461697614150347e-01 2.077786582840626117e+00 1.422529525253083627e+00 3.982672542758127321e+00
6.888150351460076593e+01 6.399324172331806437e+01 6.499845649388025226e-01 2.650496887869103202e-01 2.352128846697960398e+02 1.557711488571261071e+00 5.076315546751129837e+00 -9.896351799677003402e-01 1.500842227006389029e+00 1.289512340627942955e+00 3.987148093888474243e+00
6.914567005009654110e+01 6.378544078593958488e+01 6.962677774374417261e-01 2.698355562651434947e-01 2.725013796535092752e+02 1.560998093677852472e+00 4.442964067807128714e+00 -9.387423618598624842e-01 2.054523610352925189e+00 1.237175800264460834e+00 3.982463015592687672e+00
7.131955824470813354e+01 6.170135179972169936e+01 6.091173787385533167e-01 2.862741070002208787e-01 2.068171156012657832e+02 1.589646005454095068e+00 5.456807270690699596e+00 -9.013628072664809920e-01 1.187477137629957324e+00 1.267420134726904957e+00 3.991121623065635227e+00
6.875719847194069700e+01 6.410449211928300883e+01 6.847726073122460955e-01 2.954988395372137311e-01 2.608799643512675743e+02 1.632486528220784994e+00 5.308709877130652899e+00 -9.368878310963417722e-01 1.222209195276475313e+00 1.373581407350865868e+00 3.989441953751575731e+00
7.114669325146057588e+01 6.198212004694548938e+01 7.327716607295586826e-01 2.843271090475236185e-01 2.404848876549057763e+02 1.678912925145960022e+00 5.093885485194373786e+00 -9.821758739188521936e-01 1.443118805538602167e+00 1.217119733230500600e+00 3.987243616975870708e+00
7.135055060925320447e+01 6.185569472989297424e+01 6.763074099138945972e-01 2.960720138530956169e-01 3.052403054092307002e+02 1.612972753661738423e+00 5.245680557949434331e+00 -9.547536329265565724e-01 1.240484065689485771e+00 1.138375935805174377e+00 3.988749882991170725e+00
6.974152297121959521e+01 6.335143021952366382e+01 6.740901455139879372e-01 2.871192938954677532e-01 2.404003212483370362e+02 1.598813220982476579e+00 5.361191671680000326e+00 -9.423743322781817922e-01 1.222680008861769307e+00 1.148702045249117676e+00 3.989926845053131110e+00
7.018973512941158788e+01 6.266098277645426862e+01 6.313040920715820015e-01 3.623417617585633632e-01 2.468060923466385930e+02 1.687144814632692391e+00 4.510569006719117979e+00 -9.575488225358926853e-01 2.047797208728599383e+00 1.439232800938825330e+00 3.983005765792544839e+00
7.062583521200718906e+01 6.257625304597596028e+01 6.430956643750264101e-01 2.837760019182516968e-01 3.056046797818428331e+02 1.681182625081076853e+00 4.746084159523147328e+00 -9.915206552414790320e-01 1.732801648084321577e+00 1.199660402748305321e+00 3.984629938218266165e+00
7.036525803928917355e+01 6.259280139426549283e+01 6.318043552012690967e-01 2.824800103898270076e-01 2.966896755638380796e+02 1.661989119939701220e+00 5.127605588166236572e+00 -9.955658281270131083e-01 1.393054916212985050e+00 1.320598164256223228e+00 3.987568577832513839e+00
6.968819749748594461e+01 6.341757145772869109e+01 6.762005245130767728e-01 3.357557448981145498e-01 2.598793042460719676e+02 1.646714954836747458e+00 5.117129050441037386e+00 -9.979606570379080388e-01 1.439137291257087892e+00 1.220282832402808326e+00 3.987536851341444866e+00
7.187797425590724743e+01 6.068914536274862570e+01 5.453365735228440370e-01 2.775058347550291571e-01 2.690497994199018308e+02 1.555640168464386131e+00 4.774599903914758414e+00 -9.754539650566814712e-01 1.767771837302142046e+00 1.494945217093913703e+00 3.984748433987439498e+00
6.923144145462728716e+01 6.380756239962965992e+01 6.686456593029204143e-01 2.744473431817349152e-01 2.966491466454735928e+02 1.569611074583703303e+00 4.501553220723584658e+00 -9.348794997756385561e-01 1.979034885076479178e+00 1.130661282406215218e+00 3.982827017682693427e+00
7.116412199544427608e+01 6.178740376630250353e+01 6.659860768022269895e-01 2.840425258106167306e-01 2.247710752572810122e+02 1.652194004222410140e+00 5.114876198347637626e+00 -1.036886932840183295e+00 1.471548763252815917e+00 1.345734287204502166e+00 3.987566735577375621e+00
6.893735866243594046e+01 6.404681633296200971e+01 7.572415514529062808e-01 2.934315220151726966e-01 2.404619277695559560e+02 1.589539636490963748e+00 4.831347189004609355e+00 -9.740140460946263845e-01 1.768941085886894804e+00 1.223261347993280790e+00 3.985179665205156319e+00
7.120599926000687674e+01 6.169412878843650816e+01 6.127486756777026367e-01 3.148500837876785918e-01 2.462324937430103375e+02 1.641681458746915734e+00 5.248200636221680426e+00 -9.667731458201949124e-01 1.324384292479739544e+00 1.323778263968807156e+00 3.988758546480210221e+00
7.292375656386279559e+01 5.991213566568809767e+01 6.652990860794234518e-01 2.420806503523842690e-01 2.898649770845585181e+02 1.637647954780842685e+00 4.364754359107735127e+00 -9.241673871184727940e-01 2.152853559572944775e+00 1.450416850902945365e+00 3.982088511094611594e+00
6.901308492381856752e+01 6.376988551660659255e+01 6.656479293724095747e-01 3.235924804674991107e-01 2.359635921704040129e+02 1.663807426094864317e+00 5.030349573289662146e+00 -1.028104276953534679e+00 1.520882060137679348e+00 1.485571369502911798e+00 3.986783744171537691e+00
7.091673213632806494e+01 6.211385855854835825e+01 6.449081429254389652e-01 2.797793610512367413e-01 2.312480820683215654e+02 1.576198810956077168e+00 4.700401626736589122e+00 -9.846788691479615441e-01 1.876522696023483983e+00 1.201707236405854085e+00 3.984240631023398649e+00
7.022931775195831960e+01 6.232818859978039683e+01 5.206255196157489884e-01 3.080811795427393918e-01 2.747800987094842071e+02 1.655571041473379301e+00 4.840283446794725997e+00 -9.775473746400619168e-01 1.692980440231998340e+00 1.608881475556334095e+00 3.985231217825143446e+00
7.200255887365345586e+01 6.068827262038872306e+01 5.365566913599176813e-01 3.497275596974419032e-01 2.635502539032377172e+02 1.678389319985837069e+00 4.807923763795034056e+00 -1.013392757215826778e+00 1.748038468240268983e+00 1.529565821208219267e+00 3.985112494650435710e+00
7.162399173127664653e+01 6.132941907891931521e+01 5.737620072577126473e-01 3.527801375632683700e-01 2.778542673478403913e+02 1.645633553628748080e+00 5.309787623434871762e+00 -9.318938899121109731e-01 1.217533538929688630e+00 1.270057189732463954e+00 3.989444626792320037e+00
